Time since start (ms),ACCELEROMETER X (m/s^2),ACCELEROMETER Y (m/s^2),ACCELEROMETER Z (m/s^2),GRAVITY X (m/s^2),GRAVITY Y (m/s^2),GRAVITY Z (m/s^2),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (uT),MAGNETIC FIELD Y (uT),MAGNETIC FIELD Z (uT),ORIENTATION (yaw deg),ORIENTATION (pitch deg),ORIENTATION (roll deg),GPS Latitude (deg),GPS Longitude (deg),GPS Altitude (m),GPS Speed (m/s),GPS Accuracy (m),GPS Orientation (deg),Satellites in range,DATE (YYYY-MO-DD HH-MI-SS_SSS)
160099.3,-0.047884,0.294487,9.811439,-0.065769,0.282627,9.802357,0.000000,0.000611,-0.001833,0.254000,-30.387001,-35.014000,179.625,-1.651,0.384,,,,,,,,2026-09-13 03:14:28.646
160203.3,-0.055067,0.280122,9.799467,-0.064855,0.282513,9.802365,0.000000,0.001833,0.000611,-1.211000,-31.446001,-35.647003,179.624,-1.651,0.379,,,,,,,,2026-09-13 03:14:28.750
160299.4,-0.071826,0.270545,9.821015,-0.065389,0.282659,9.802358,0.000000,0.000611,0.000611,-0.248000,-30.725002,-37.384003,179.623,-1.652,0.382,,,,,,,,2026-09-13 03:14:28.846
160403.4,-0.050278,0.296881,9.797073,-0.064480,0.282730,9.802362,0.001833,-0.000611,0.000000,-0.149000,-29.511002,-34.799000,179.621,-1.652,0.377,,,,,,,,2026-09-13 03:14:28.950
160499.4,-0.052672,0.304064,9.811439,-0.064105,0.282912,9.802360,-0.000611,0.000611,0.000611,-0.078000,-30.232002,-34.365002,179.621,-1.653,0.375,,,,,,,,2026-09-13 03:14:29.046
160603.4,-0.059855,0.272939,9.816227,-0.064286,0.283064,9.802353,0.000000,0.000611,-0.001222,-1.411000,-31.093002,-34.568001,179.618,-1.654,0.376,,,,,,,,2026-09-13 03:14:29.150
160699.4,-0.043096,0.280122,9.773131,-0.064783,0.283591,9.802335,-0.001222,-0.001833,-0.001833,-0.731000,-29.567001,-34.687000,179.620,-1.657,0.379,,,,,,,,2026-09-13 03:14:29.246
160803.4,-0.047884,0.277727,9.818622,-0.063765,0.283329,9.802349,0.002443,0.004887,0.000611,-0.424000,-31.826002,-35.543003,179.619,-1.656,0.373,,,,,,,,2026-09-13 03:14:29.350
160899.5,-0.079009,0.284910,9.787497,-0.064470,0.283250,9.802346,-0.000611,0.001833,-0.001833,-0.703000,-30.845001,-35.006001,179.617,-1.655,0.377,,,,,,,,2026-09-13 03:14:29.446
161003.5,-0.045490,0.277727,9.801862,-0.064625,0.283323,9.802344,-0.003054,-0.002443,-0.001222,0.241000,-29.180002,-31.888002,179.617,-1.656,0.378,,,,,,,,2026-09-13 03:14:29.550
161099.5,-0.035913,0.296881,9.813833,-0.064510,0.283355,9.802343,0.000000,0.001222,0.002443,0.169000,-30.109001,-33.287003,179.619,-1.656,0.377,,,,,,,,2026-09-13 03:14:29.646
161203.5,-0.045490,0.275333,9.806650,-0.064410,0.280914,9.802414,-0.002443,-0.001833,-0.001833,-0.615000,-29.384001,-36.308002,179.617,-1.641,0.376,,,,,,,,2026-09-13 03:14:29.750
161299.5,-0.057461,0.284910,9.787497,-0.063267,0.278092,9.802502,-0.003054,-0.003054,-0.000611,0.000000,-30.688002,-35.443001,179.617,-1.625,0.370,,,,,,,,2026-09-13 03:14:29.846
161403.6,-0.050278,0.270545,9.804255,-0.063122,0.277422,9.802523,0.000000,-0.000611,0.000000,-0.434000,-31.835001,-36.839001,179.617,-1.621,0.369,,,,,,,,2026-09-13 03:14:29.950
161499.6,-0.071826,0.272939,9.852140,-0.063560,0.277711,9.802511,-0.000611,0.001833,0.000000,0.478000,-32.194000,-35.440002,179.616,-1.623,0.372,,,,,,,,2026-09-13 03:14:30.046
161603.6,-0.035913,0.284910,9.787497,-0.064073,0.277685,9.802508,-0.001222,-0.001222,0.000000,-0.414000,-30.080002,-34.147003,179.616,-1.623,0.374,,,,,,,,2026-09-13 03:14:30.150
161699.7,-0.064643,0.287304,9.821015,-0.064456,0.278092,9.802494,-0.000611,-0.000611,0.000611,0.681000,-30.810001,-36.203003,179.634,-1.625,0.377,,,,,,,,2026-09-13 03:14:30.246
161803.7,-0.052672,0.275333,9.828198,-0.065206,0.277699,9.802501,0.000611,-0.001833,-0.000611,0.457000,-30.651001,-36.526001,179.633,-1.623,0.381,,,,,,,,2026-09-13 03:14:30.350
161899.7,-0.064643,0.284910,9.821015,-0.064965,0.278073,9.802491,-0.001833,0.001833,-0.000611,1.513000,-30.629002,-34.913002,179.633,-1.625,0.380,,,,,,,,2026-09-13 03:14:30.446
162003.7,-0.043096,0.258574,9.821015,-0.065170,0.278004,9.802492,0.000611,-0.000611,-0.001222,0.269000,-30.286001,-33.827003,179.633,-1.624,0.381,,,,,,,,2026-09-13 03:14:30.550
162099.7,-0.059855,0.268151,9.828198,-0.064866,0.277654,9.802505,0.000611,0.000611,0.003054,0.826000,-30.427002,-35.665001,179.631,-1.622,0.379,,,,,,,,2026-09-13 03:14:30.646
162203.7,-0.035913,0.287304,9.806650,-0.064830,0.277404,9.802512,0.000000,0.000611,0.000000,0.598000,-30.616001,-33.396000,179.630,-1.621,0.379,,,,,,,,2026-09-13 03:14:30.750
162299.6,-0.071826,0.270545,9.799467,-0.064365,0.277729,9.802505,0.001833,0.000000,0.001833,1.340000,-29.734001,-35.024002,179.629,-1.623,0.376,,,,,,,,2026-09-13 03:14:30.846
162403.6,-0.031125,0.280122,9.871294,-0.063148,0.283016,9.802362,0.008552,-0.003054,0.000000,-0.694000,-30.837002,-33.926003,179.627,-1.654,0.369,,,,,,,,2026-09-13 03:14:30.950
162499.6,-0.050278,0.284910,9.725247,-0.062110,0.284530,9.802324,0.002443,0.000611,0.001833,-0.687000,-28.922001,-34.474003,179.305,-1.663,0.363,,,,,,,,2026-09-13 03:14:31.046
162603.6,-0.050278,0.282516,9.770737,-0.063063,0.286190,9.802270,0.003054,0.004276,0.000000,1.057000,-30.492001,-35.127003,179.182,-1.672,0.369,,,,,,,,2026-09-13 03:14:31.150
162699.6,-0.071826,0.268151,9.773131,-0.062545,0.287695,9.802230,-0.000611,-0.001833,0.000611,1.069000,-30.223001,-35.992001,179.180,-1.681,0.366,,,,,,,,2026-09-13 03:14:31.246
162803.6,-0.028730,0.287304,9.804255,-0.062249,0.288250,9.802216,0.001222,0.000611,-0.000611,0.381000,-30.365002,-33.611000,179.179,-1.684,0.364,,,,,,,,2026-09-13 03:14:31.350
162899.7,-0.081403,0.280122,9.859323,-0.061765,0.289840,9.802172,0.003665,0.000611,0.000611,-0.797000,-30.662001,-33.710003,179.177,-1.694,0.361,,,,,,,,2026-09-13 03:14:31.446
163003.7,-0.031125,0.294487,9.797073,-0.061869,0.290730,9.802145,-0.000611,-0.002443,0.000000,-2.176000,-31.826002,-37.475002,179.176,-1.699,0.362,,,,,,,,2026-09-13 03:14:31.550
163099.7,-0.050278,0.284910,9.825804,-0.061562,0.291376,9.802127,0.000000,-0.001222,-0.000611,-0.352000,-30.552002,-37.276001,179.175,-1.703,0.360,,,,,,,,2026-09-13 03:14:31.646
163203.8,-0.038307,0.277727,9.828198,-0.061651,0.290810,9.802143,0.001222,0.001833,0.000000,0.475000,-30.548002,-35.015003,179.174,-1.699,0.360,,,,,,,,2026-09-13 03:14:31.750
163299.8,-0.069432,0.308852,9.806650,-0.061515,0.290677,9.802148,-0.001222,-0.000611,-0.000611,0.274000,-30.109001,-34.799000,179.173,-1.699,0.360,,,,,,,,2026-09-13 03:14:31.846
163403.9,-0.035913,0.277727,9.801862,-0.062064,0.290435,9.802153,0.001833,0.001833,0.000611,-0.113000,-30.696001,-35.010002,179.171,-1.697,0.363,,,,,,,,2026-09-13 03:14:31.950
163499.9,-0.062249,0.275333,9.797073,-0.062271,0.290404,9.802152,-0.000611,-0.001833,0.000611,2.236000,-30.024002,-36.756001,179.170,-1.697,0.364,,,,,,,,2026-09-13 03:14:32.046
163603.9,-0.031125,0.313640,9.806650,-0.062113,0.290096,9.802161,0.000611,0.001222,-0.000611,0.397000,-31.655001,-35.657001,179.168,-1.695,0.363,,,,,,,,2026-09-13 03:14:32.150
163699.9,-0.067038,0.287304,9.775525,-0.061951,0.289539,9.802179,0.000000,0.000000,0.000611,-0.941000,-30.872002,-35.652000,179.166,-1.692,0.362,,,,,,,,2026-09-13 03:14:32.246
163804.0,-0.031125,0.277727,9.804255,-0.061584,0.289138,9.802194,-0.001222,0.000611,0.000611,-0.185000,-31.712002,-35.653000,179.163,-1.690,0.360,,,,,,,,2026-09-13 03:14:32.351
163900.0,-0.052672,0.301669,9.761160,-0.061307,0.289109,9.802196,0.000000,0.001833,0.000611,0.103000,-32.511002,-36.408001,179.180,-1.689,0.358,,,,,,,,2026-09-13 03:14:32.447
164004.0,-0.064643,0.241814,10.000581,-0.062666,0.289179,9.802185,0.004276,0.001833,0.000611,0.856000,-31.531002,-37.388000,179.241,-1.690,0.366,,,,,,,,2026-09-13 03:14:32.551
164100.0,-0.076614,0.277727,9.751583,-0.061771,0.289982,9.802167,-0.007941,-0.003665,0.000611,-0.945000,-30.962002,-35.435001,179.364,-1.694,0.361,,,,,,,,2026-09-13 03:14:32.647
164204.1,0.002394,0.263362,9.880871,-0.061706,0.288804,9.802202,0.000611,-0.009163,0.001222,0.817000,-30.350002,-37.717003,179.215,-1.688,0.361,,,,,,,,2026-09-13 03:14:32.751
164300.1,-0.067038,0.244209,9.883265,-0.061192,0.288446,9.802217,0.004887,0.006720,0.000000,-0.869000,-30.029001,-33.496002,178.929,-1.686,0.358,,,,,,,,2026-09-13 03:14:32.847
164404.1,-0.021548,0.296881,9.758766,-0.062341,0.286909,9.802254,0.000000,-0.000611,-0.000611,-0.091000,-30.331001,-35.336002,178.972,-1.677,0.364,,,,,,,,2026-09-13 03:14:32.951
164500.1,-0.064643,0.308852,9.859323,-0.061369,0.285628,9.802298,0.006720,0.003665,0.000611,-0.269000,-31.175001,-36.087002,179.426,-1.669,0.359,,,,,,,,2026-09-13 03:14:33.047
164604.1,-0.059855,0.359130,9.952697,-0.061454,0.286360,9.802276,0.001833,0.005498,0.000000,0.999000,-31.151001,-37.175003,179.803,-1.673,0.359,,,,,,,,2026-09-13 03:14:33.151
164700.1,-0.079009,0.304064,9.753978,-0.059975,0.286541,9.802279,0.003054,0.003665,0.000611,0.435000,-31.016001,-36.200001,179.807,-1.674,0.351,,,,,,,,2026-09-13 03:14:33.247
164804.1,-0.031125,0.275333,9.813833,-0.060643,0.286384,9.802280,0.001222,0.001833,-0.002443,0.440000,-31.098001,-34.796001,-179.934,-1.673,0.354,,,,,,,,2026-09-13 03:14:33.351
164900.1,-0.055067,0.270545,9.825804,-0.060292,0.286952,9.802266,0.004276,0.000611,-0.000611,-0.121000,-30.876001,-34.470001,-179.945,-1.677,0.352,,,,,,,,2026-09-13 03:14:33.447
165004.1,-0.035913,0.289698,9.753978,-0.060464,0.286082,9.802290,0.001833,-0.000611,0.001222,-0.114000,-30.869001,-33.498001,-179.945,-1.672,0.353,,,,,,,,2026-09-13 03:14:33.551
165100.1,-0.064643,0.306458,9.828198,-0.059900,0.286421,9.802284,0.003054,0.000611,0.002443,0.135000,-30.400002,-35.337002,-179.886,-1.674,0.350,,,,,,,,2026-09-13 03:14:33.647
165204.2,-0.009577,0.222661,9.425972,-0.061112,0.285138,9.802314,-0.011606,-0.008552,-0.001222,-0.768000,-30.032001,-35.440002,179.610,-1.666,0.357,,,,,,,,2026-09-13 03:14:33.751
165300.2,-0.052672,0.308852,9.622296,-0.059946,0.286102,9.802293,-0.008552,-0.001222,0.000000,-0.327000,-30.442001,-34.902000,179.224,-1.672,0.350,,,,,,,,2026-09-13 03:14:33.847
165404.2,-0.033519,0.244209,9.979033,-0.060905,0.285981,9.802290,0.002443,0.006109,0.000611,0.561000,-31.082001,-34.257000,178.794,-1.671,0.356,,,,,,,,2026-09-13 03:14:33.951
165500.2,-0.019154,0.237026,10.046070,-0.060210,0.286971,9.802265,-0.002443,-0.005498,0.000611,-0.160000,-29.780001,-33.826000,178.412,-1.677,0.352,,,,,,,,2026-09-13 03:14:34.047
165604.2,-0.035913,0.287304,9.794679,-0.059040,0.286571,9.802284,0.001833,0.004276,-0.000611,-0.416000,-29.910002,-35.983002,178.674,-1.675,0.345,,,,,,,,2026-09-13 03:14:34.151
165700.2,-0.059855,0.296881,9.809045,-0.058914,0.287267,9.802265,0.000000,0.003054,0.001222,-0.662000,-30.031002,-36.845001,178.672,-1.679,0.344,,,,,,,,2026-09-13 03:14:34.247
165804.2,-0.026336,0.268151,9.801862,-0.059215,0.287280,9.802262,-0.001833,-0.002443,0.001833,-2.092000,-30.884001,-34.456001,178.672,-1.679,0.346,,,,,,,,2026-09-13 03:14:34.351
165900.2,-0.047884,0.284910,9.789890,-0.058889,0.287182,9.802267,-0.001833,0.000611,-0.001222,-0.790000,-30.398001,-35.223003,178.672,-1.678,0.344,,,,,,,,2026-09-13 03:14:34.447
166004.2,-0.045490,0.289698,9.806650,-0.059590,0.286396,9.802286,0.000611,0.001833,0.000000,-0.493000,-31.103001,-35.654003,178.671,-1.674,0.348,,,,,,,,2026-09-13 03:14:34.551
166100.2,-0.055067,0.292093,9.818622,-0.059196,0.285165,9.802324,-0.001833,-0.000611,0.001833,-0.164000,-31.433001,-35.223003,178.670,-1.666,0.346,,,,,,,,2026-09-13 03:14:34.647
166204.1,-0.050278,0.232238,9.665392,-0.058777,0.283713,9.802369,-0.004276,0.001833,-0.003054,-0.054000,-29.779001,-35.230003,179.396,-1.658,0.344,,,,,,,,2026-09-13 03:14:34.751
166300.1,-0.062249,0.304064,9.794679,-0.059323,0.285916,9.802302,-0.005498,-0.004276,0.000611,-0.025000,-30.970001,-36.305000,179.436,-1.671,0.347,,,,,,,,2026-09-13 03:14:34.847
166404.1,-0.071826,0.306458,9.624691,-0.055293,0.284903,9.802355,-0.003054,0.003054,0.000611,0.417000,-29.728001,-34.478001,179.437,-1.665,0.323,,,,,,,,2026-09-13 03:14:34.951
166500.1,-0.071826,0.277727,9.706094,-0.056373,0.286276,9.802309,0.000611,-0.004276,0.000000,0.187000,-29.662001,-34.908001,179.248,-1.673,0.330,,,,,,,,2026-09-13 03:14:35.047
166604.1,-0.043096,0.265756,9.660604,-0.057051,0.287086,9.802281,0.002443,-0.001222,0.000000,0.005000,-30.596001,-35.443001,178.852,-1.678,0.333,,,,,,,,2026-09-13 03:14:35.151
166700.0,-0.076614,0.248997,9.871294,-0.056994,0.287279,9.802276,0.000611,-0.004276,0.001222,0.347000,-30.571001,-36.525002,179.243,-1.679,0.333,,,,,,,,2026-09-13 03:14:35.247
166804.0,-0.019154,0.237026,9.653421,-0.057362,0.287734,9.802260,0.004276,0.003665,0.000000,1.671000,-31.625002,-35.990002,178.798,-1.681,0.335,,,,,,,,2026-09-13 03:14:35.351
166900.0,-0.052672,0.289698,9.794679,-0.056978,0.288888,9.802228,-0.000611,-0.003054,-0.004887,-1.175000,-29.504002,-32.525002,178.625,-1.688,0.333,,,,,,,,2026-09-13 03:14:35.447
167004.0,-0.031125,0.282516,9.928755,-0.056917,0.289165,9.802221,0.005498,0.003054,0.000611,-0.941000,-29.223001,-34.795002,178.577,-1.690,0.333,,,,,,,,2026-09-13 03:14:35.550
167099.9,-0.081403,0.292093,9.809045,-0.056821,0.288874,9.802230,0.001222,0.004887,0.000000,-0.436000,-30.274002,-35.442001,178.703,-1.688,0.332,,,,,,,,2026-09-13 03:14:35.646
167203.9,-0.033519,0.280122,9.789890,-0.057988,0.288158,9.802244,-0.003054,-0.003054,0.001833,-1.719000,-30.484001,-34.676003,178.724,-1.684,0.339,,,,,,,,2026-09-13 03:14:35.750
167299.9,-0.050278,0.313640,9.607931,-0.058054,0.288254,9.802241,-0.014661,-0.005498,-0.000611,0.756000,-31.526001,-35.228001,179.460,-1.684,0.339,,,,,,,,2026-09-13 03:14:35.846
167403.9,-0.043096,0.258574,9.744401,-0.058554,0.286440,9.802291,0.001222,0.005498,-0.000611,-1.751000,-30.945002,-34.782001,179.355,-1.674,0.342,,,,,,,,2026-09-13 03:14:35.950
167499.9,-0.112527,0.301669,9.787497,-0.059118,0.286364,9.802290,-0.003054,-0.001222,0.000611,0.526000,-29.982002,-33.074001,178.975,-1.673,0.346,,,,,,,,2026-09-13 03:14:36.046
167603.9,-0.014365,0.284910,9.651027,-0.058864,0.288459,9.802230,-0.003054,-0.004887,0.003054,0.134000,-30.401001,-35.445004,179.217,-1.686,0.344,,,,,,,,2026-09-13 03:14:36.150
167699.9,-0.057461,0.280122,10.070012,-0.058278,0.289045,9.802217,-0.001222,0.000611,0.000000,-0.553000,-30.371002,-34.685001,179.395,-1.689,0.341,,,,,,,,2026-09-13 03:14:36.246
167803.9,-0.043096,0.330400,9.888053,-0.059896,0.288904,9.802211,0.003054,-0.000611,0.001833,-0.452000,-30.719002,-33.496002,179.335,-1.688,0.350,,,,,,,,2026-09-13 03:14:36.350
167899.9,-0.021548,0.198719,9.782708,-0.059799,0.288043,9.802237,0.000000,-0.005498,0.001833,-0.538000,-30.185001,-34.362003,179.162,-1.683,0.350,,,,,,,,2026-09-13 03:14:36.446
168003.9,-0.040701,0.292093,9.835381,-0.059732,0.287969,9.802239,-0.000611,-0.000611,0.000611,0.552000,-31.091002,-35.445004,179.191,-1.683,0.349,,,,,,,,2026-09-13 03:14:36.550
168099.8,-0.071826,0.323217,9.950302,-0.058153,0.287264,9.802270,0.000611,0.006109,0.000611,-1.144000,-30.264002,-37.272003,179.525,-1.679,0.340,,,,,,,,2026-09-13 03:14:36.646
168203.8,-0.043096,0.299275,9.861717,-0.058571,0.286535,9.802288,-0.000611,0.000611,0.001222,0.037000,-30.136002,-35.337002,179.242,-1.674,0.342,,,,,,,,2026-09-13 03:14:36.750
168299.8,-0.067038,0.275333,9.885659,-0.058608,0.286342,9.802293,0.000611,0.000000,0.000000,-2.241000,-31.357002,-34.669003,179.089,-1.673,0.343,,,,,,,,2026-09-13 03:14:36.846
168403.8,-0.002394,0.251391,9.794679,-0.059606,0.285692,9.802306,0.001833,-0.003665,0.001222,1.393000,-29.166002,-32.867001,179.049,-1.669,0.348,,,,,,,,2026-09-13 03:14:36.950
168499.8,-0.047884,0.287304,9.809045,-0.058950,0.286749,9.802279,-0.001222,0.001833,0.001833,-0.563000,-30.639002,-33.604000,179.263,-1.676,0.345,,,,,,,,2026-09-13 03:14:37.046
168603.8,-0.040701,0.306458,9.777920,-0.059798,0.286730,9.802275,-0.001222,-0.001222,0.000611,-0.687000,-30.658001,-34.575001,179.263,-1.675,0.350,,,,,,,,2026-09-13 03:14:37.150
168699.7,-0.028730,0.292093,9.844957,-0.059100,0.286898,9.802275,-0.000611,0.000611,0.000000,1.078000,-31.778002,-36.525002,179.262,-1.676,0.345,,,,,,,,2026-09-13 03:14:37.246
168803.7,-0.062249,0.280122,9.818622,-0.060278,0.286873,9.802268,0.000611,0.003054,0.001222,-1.288000,-30.817001,-36.081001,179.262,-1.676,0.352,,,,,,,,2026-09-13 03:14:37.350
168899.7,-0.062249,0.299275,9.639056,-0.059711,0.287230,9.802261,0.000000,-0.002443,0.000611,-0.080000,-30.491001,-32.204002,179.261,-1.678,0.349,,,,,,,,2026-09-13 03:14:37.446
169003.7,-0.069432,0.275333,9.842564,-0.059693,0.286688,9.802277,-0.003665,-0.005498,0.001833,-0.248000,-29.334002,-34.151001,179.209,-1.675,0.349,,,,,,,,2026-09-13 03:14:37.550
169099.8,-0.050278,0.270545,9.871294,-0.059030,0.287026,9.802271,0.001833,0.003665,-0.001222,-0.346000,-30.546001,-36.521000,179.314,-1.677,0.345,,,,,,,,2026-09-13 03:14:37.646
169203.8,-0.062249,0.301669,9.856929,-0.060042,0.285781,9.802301,-0.001833,-0.000611,0.000611,0.831000,-30.508001,-34.261002,179.317,-1.670,0.351,,,,,,,,2026-09-13 03:14:37.750
169299.8,-0.002394,0.325611,9.847352,-0.059978,0.285428,9.802313,-0.001222,0.001222,0.000000,-0.478000,-30.831001,-36.195004,179.122,-1.668,0.351,,,,,,,,2026-09-13 03:14:37.846
169403.8,-0.026336,0.232238,10.065224,-0.059722,0.284980,9.802326,-0.010996,0.003665,0.000000,1.632000,-30.616001,-34.698002,179.139,-1.665,0.349,,,,,,,,2026-09-13 03:14:37.950
169499.8,-0.062249,0.316035,9.919178,-0.057422,0.285258,9.802332,-0.002443,-0.001833,0.000000,-0.462000,-30.729002,-34.792000,179.432,-1.667,0.336,,,,,,,,2026-09-13 03:14:38.046
169603.8,-0.028730,0.268151,9.775525,-0.057147,0.283773,9.802378,-0.004276,-0.004887,0.001833,0.019000,-30.497002,-34.472000,179.594,-1.658,0.334,,,,,,,,2026-09-13 03:14:38.150
169699.8,-0.028730,0.280122,9.852140,-0.056172,0.283445,9.802392,-0.003054,0.002443,0.001833,-0.797000,-30.662001,-33.710003,179.576,-1.656,0.328,,,,,,,,2026-09-13 03:14:38.246
169803.8,-0.035913,0.272939,9.837775,-0.058450,0.283304,9.802383,0.001833,0.001833,0.001833,0.252000,-30.475002,-34.474003,179.065,-1.655,0.342,,,,,,,,2026-09-13 03:14:38.350
169899.8,-0.038307,0.280122,9.871294,-0.058675,0.282524,9.802404,0.008552,0.005498,0.000000,0.112000,-30.766001,-35.119003,179.311,-1.651,0.343,,,,,,,,2026-09-13 03:14:38.446
170003.9,0.019154,0.265756,9.639056,-0.059935,0.282876,9.802386,-0.002443,-0.006720,0.000000,1.041000,-30.765001,-34.802002,179.504,-1.653,0.350,,,,,,,,2026-09-13 03:14:38.550
170099.9,-0.057461,0.354342,9.691729,-0.058912,0.283828,9.802365,0.001833,-0.002443,-0.002443,0.010000,-30.591002,-34.795002,179.736,-1.659,0.344,,,,,,,,2026-09-13 03:14:38.646
170204.0,-0.114922,0.294487,9.658210,-0.059646,0.284893,9.802329,-0.006720,0.000611,-0.001222,-0.140000,-29.417002,-34.475002,179.604,-1.665,0.349,,,,,,,,2026-09-13 03:14:38.750
170300.0,-0.035913,0.313640,9.888053,-0.059894,0.285887,9.802299,-0.003054,0.001833,0.000000,0.812000,-30.527002,-36.744003,179.581,-1.671,0.350,,,,,,,,2026-09-13 03:14:38.846
170403.9,-0.040701,0.292093,9.789890,-0.060169,0.285799,9.802300,0.000611,-0.001222,-0.000611,-0.635000,-31.482002,-35.759003,179.701,-1.670,0.352,,,,,,,,2026-09-13 03:14:38.950
170500.0,-0.047884,0.292093,9.809045,-0.059868,0.285990,9.802296,0.000000,0.003054,0.001222,0.884000,-29.769001,-33.725002,179.699,-1.671,0.350,,,,,,,,2026-09-13 03:14:39.047
170604.0,-0.069432,0.323217,9.823410,-0.060466,0.286927,9.802266,-0.001222,-0.003054,0.001222,0.563000,-31.080002,-33.933002,179.612,-1.677,0.353,,,,,,,,2026-09-13 03:14:39.151
170700.0,-0.011971,0.284910,9.823410,-0.059874,0.286221,9.802289,0.000611,-0.000611,0.000000,1.274000,-29.008001,-34.810001,179.634,-1.672,0.350,,,,,,,,2026-09-13 03:14:39.247
170804.1,-0.069432,0.260968,9.816227,-0.060131,0.286534,9.802279,0.001222,0.005498,-0.000611,-0.911000,-30.413002,-35.762001,179.651,-1.674,0.351,,,,,,,,2026-09-13 03:14:39.351
170900.1,-0.007183,0.241814,9.780313,-0.060190,0.286962,9.802266,0.000000,-0.001833,0.001222,-0.579000,-30.655001,-35.763000,179.579,-1.677,0.352,,,,,,,,2026-09-13 03:14:39.447
171004.2,-0.028730,0.284910,9.799467,-0.060112,0.286764,9.802272,-0.003054,0.000000,-0.000611,-1.530000,-31.107002,-34.891003,179.245,-1.676,0.351,,,,,,,,2026-09-13 03:14:39.551
171100.2,-0.047884,0.292093,9.871294,-0.059902,0.286635,9.802278,0.004276,0.006109,0.000000,-0.566000,-30.641001,-33.928001,179.097,-1.675,0.350,,,,,,,,2026-09-13 03:14:39.647
171204.2,-0.069432,0.268151,9.653421,-0.060074,0.286298,9.802285,-0.000611,0.001833,0.000611,-1.778000,-31.401001,-34.348003,178.715,-1.673,0.351,,,,,,,,2026-09-13 03:14:39.751
171300.3,-0.007183,0.308852,9.770737,-0.059954,0.287091,9.802264,-0.006720,0.000611,0.000000,-0.939000,-31.042002,-33.816002,178.905,-1.678,0.350,,,,,,,,2026-09-13 03:14:39.847
171404.3,-0.047884,0.248997,9.835381,-0.060161,0.285912,9.802297,-0.001833,0.002443,0.000611,-0.745000,-29.839001,-34.146000,178.980,-1.671,0.352,,,,,,,,2026-09-13 03:14:39.951
171500.3,0.043096,0.306458,9.684546,-0.059688,0.286162,9.802292,-0.004887,-0.000611,0.001222,0.210000,-31.289001,-32.743000,179.481,-1.672,0.349,,,,,,,,2026-09-13 03:14:40.047
171596.3,-0.083797,0.268151,9.763555,-0.056909,0.285038,9.802341,0.005498,-0.001833,0.000000,-0.045000,-31.334002,-35.764000,179.738,-1.666,0.333,,,,,,,,2026-09-13 03:14:40.143
171700.2,-0.040701,0.280122,9.761160,-0.057195,0.285182,9.802336,0.001833,-0.001833,0.000611,0.377000,-30.455002,-33.395000,179.455,-1.666,0.334,,,,,,,,2026-09-13 03:14:40.247
171804.3,-0.064643,0.248997,9.684546,-0.057805,0.284023,9.802366,0.003665,0.006109,0.000000,-0.305000,-30.163002,-34.363003,179.310,-1.660,0.338,,,,,,,,2026-09-13 03:14:40.351
171900.3,-0.011971,0.323217,9.873688,-0.058160,0.286804,9.802282,-0.001222,0.006720,0.000611,-1.862000,-31.037001,-33.270000,178.893,-1.676,0.340,,,,,,,,2026-09-13 03:14:40.447
172004.4,-0.033519,0.287304,9.825804,-0.058438,0.286741,9.802282,-0.003054,-0.003054,0.000611,-0.880000,-29.868002,-36.520000,178.975,-1.676,0.342,,,,,,,,2026-09-13 03:14:40.551
172100.4,-0.004788,0.289698,9.832987,-0.058245,0.286690,9.802285,-0.001222,-0.001833,0.001833,-0.367000,-30.825001,-36.951000,178.924,-1.675,0.340,,,,,,,,2026-09-13 03:14:40.647
172204.4,-0.074220,0.304064,9.785102,-0.058851,0.286679,9.802282,0.001833,0.007941,0.000000,0.878000,-31.596001,-33.717003,178.822,-1.675,0.344,,,,,,,,2026-09-13 03:14:40.751
172300.5,-0.016759,0.234632,9.950302,-0.060047,0.287991,9.802237,0.009774,-0.007330,0.001833,-0.434000,-30.186001,-35.982002,178.923,-1.683,0.351,,,,,,,,2026-09-13 03:14:40.847
172404.5,-0.038307,0.323217,9.986216,-0.060951,0.287646,9.802241,0.000000,-0.000611,-0.001222,1.054000,-30.667002,-33.938000,179.192,-1.681,0.356,,,,,,,,2026-09-13 03:14:40.951
172500.5,-0.033519,0.284910,9.773131,-0.061396,0.286324,9.802278,0.006109,0.004887,0.000000,-0.820000,-30.943001,-34.357002,179.215,-1.673,0.359,,,,,,,,2026-09-13 03:14:41.047
172596.5,-0.081403,0.294487,9.828198,-0.061866,0.286828,9.802259,-0.000611,0.004276,-0.000611,-0.643000,-29.927002,-35.226002,179.378,-1.676,0.362,,,,,,,,2026-09-13 03:14:41.143
